member_id,employee_number,nrc,first_name,last_name,gender,date_of_birth,date_joined_employer,date_joined_scheme,employment_status,department,sector,retirement_age,normal_retirement_date,current_age,service_years,pensionable_service_years,years_to_retirement,basic_salary,housing_allowance,transport_allowance,total_monthly_salary,pensionable_salary,annual_pensionable_salary,employee_contribution_rate,employer_contribution_rate,employee_monthly_contribution,employer_monthly_contribution,total_monthly_contribution,ee_accumulated_contributions,er_accumulated_contributions,total_accumulated_contributions,investment_return_assumption,salary_growth_assumption,inflation_assumption,accrual_rate,withdrawal_rate,disability_rate,spouse_percentage,mortality_table,benefit_formula_type,pension_type,projected_final_salary,projected_pension_benefit,last_valuation_date,status
MBR0001617,EMP001617,842639/54/3,Member1617,Surname454,Female,2004-08-01,2025-04-29,2025-07-21,Active,Investment,Parastatal,65.0,2069-04-28,22.0,1.0,0.99,43.0,8469.0,1894.82,528.65,10892.47,7980.84,95770.08,0.05,0.08,399.04,638.47,1037.51,4441.61,8598.33,13039.94,0.0712,0.0546,0.0719,0.02,0.0219,0.0075,0.59,PMA92,DB,Defined Benefit,78491.49,69072.51,2026-12-31,Active
MBR0001618,EMP001618,386955/39/6,Member1618,Surname383,Male,1987-12-15,2018-04-29,2019-02-05,Active,Finance,Public,65.0,2053-04-28,38.0,8.0,7.7,27.0,15423.0,2576.14,1790.12,19789.26,15405.95,184871.4,0.1,0.12,1540.6,1848.71,3389.31,153746.51,164657.65,318404.16,0.0984,0.0582,0.056,0.0167,0.0285,0.0088,0.64,SAPS S2,DB,Defined Benefit,70960.71,41476.53,2026-12-31,Active
MBR0001619,EMP001619,423100/97/4,Member1619,Surname298,Male,1986-03-24,2012-04-29,2012-07-23,Active,Investment,Parastatal,60.0,2046-04-29,40.0,14.0,13.94,20.0,10106.0,1457.65,751.43,12315.08,9151.12,109813.44,0.06,0.12,549.07,1098.13,1647.2,103751.03,187401.99,291153.02,0.097,0.0455,0.0652,0.025,0.023,0.0023,0.56,PA(90),DC,Defined Contribution,22282.04,18939.73,2026-12-31,Active
MBR0001620,EMP001620,334752/22/1,Member1620,Surname378,Male,1966-07-28,2010-04-29,2011-04-23,Active,Finance,Private,65.0,2031-04-29,60.0,16.0,14.64,5.0,22335.0,5333.51,2276.12,29944.63,19374.76,232497.12,0.07,0.1,1356.23,1937.48,3293.71,302480.75,411026.86,713507.61,0.0941,0.0565,0.0507,0.02,0.0422,0.0077,0.5,PA(90),DB,Defined Benefit,25502.56,10711.08,2026-12-31,Active
MBR0001621,EMP001621,846179/35/1,Member1621,Surname258,Male,1962-04-27,2025-04-29,2026-04-16,Active,Finance,Private,65.0,2027-04-29,64.0,1.0,0.99,1.0,16514.0,3688.07,1195.22,21397.29,15203.46,182441.52,0.06,0.15,912.21,2280.52,3192.73,12701.11,24914.91,37616.02,0.0875,0.0551,0.0547,0.0167,0.0206,0.0064,0.66,SAPS S2,Hybrid,Hybrid,16041.17,535.78,2026-12-31,Active
MBR0001622,EMP001622,420805/74/7,Member1622,Surname133,Male,2001-08-15,2022-04-29,2023-02-01,Retired,Technology,Private,55.0,2056-04-28,25.0,4.0,3.7,30.0,27023.0,4240.24,2136.12,33399.36,26189.67,314276.04,0.05,0.12,1309.48,3142.76,4452.24,74486.23,159926.3,234412.53,0.0725,0.0763,0.0539,0.02,0.0324,0.0043,0.63,A1967-70,DC,Defined Contribution,237755.32,161673.62,2026-12-31,Active
MBR0001623,EMP001623,782225/89/2,Member1623,Surname423,Female,2000-08-29,2020-04-29,2021-03-28,Active,Investment,Private,60.0,2060-04-28,26.0,6.0,5.86,34.0,74238.0,14183.76,4028.67,92450.43,65247.17,782966.04,0.07,0.08,4567.3,5219.77,9787.07,342661.8,346944.75,689606.55,0.0805,0.0715,0.0657,0.0167,0.0453,0.0027,0.52,PMA92,Hybrid,Hybrid,682803.35,456112.64,2026-12-31,Active
MBR0001624,EMP001624,739686/97/7,Member1624,Surname270,Male,1976-01-04,2023-04-30,2023-05-13,Active,Actuarial,Public,65.0,2041-04-28,50.0,3.0,2.99,15.0,44974.0,9664.88,3439.52,58078.4,44472.03,533664.36,0.1,0.12,4447.2,5336.64,9783.84,167309.58,179588.7,346898.28,0.0921,0.0775,0.0595,0.02,0.0385,0.0043,0.6,PMA92,DB,Defined Benefit,136253.02,49051.09,2026-12-31,Active
MBR0001625,EMP001625,214922/26/5,Member1625,Surname206,Male,1978-05-20,2020-04-29,2020-11-25,Active,Client Services,Private,60.0,2038-04-29,48.0,6.0,5.96,12.0,7380.0,1759.37,647.21,9786.58,6969.16,83629.92,0.06,0.08,418.15,557.53,975.68,32907.58,46575.51,79483.09,0.0856,0.0467,0.0739,0.025,0.0257,0.0034,0.62,PA(90),DB,Defined Benefit,12051.67,5423.25,2026-12-31,Active
MBR0001626,EMP001626,711413/12/3,Member1626,Surname446,Male,1962-03-19,2014-04-29,2015-04-05,Retired,Executive,Public,65.0,2027-04-29,64.0,12.0,11.48,1.0,18521.0,2594.22,1047.17,22162.39,18441.01,221292.12,0.05,0.08,922.05,1475.28,2397.33,141870.17,234359.8,376229.97,0.078,0.0695,0.073,0.025,0.0329,0.0022,0.6,SAPS S2,DC,Defined Contribution,19722.66,6409.86,2026-12-31,Active
MBR0001627,EMP001627,348557/65/8,Member1627,Surname66,Male,1968-08-19,2001-04-29,2002-01-05,Active,Human Resources,Private,55.0,2026-04-29,58.0,25.0,24.72,0.0,15725.0,3735.84,1365.85,20826.69,15136.53,181638.36,0.07,0.12,1059.56,1816.38,2875.94,368396.31,525948.55,894344.86,0.099,0.0461,0.0754,0.02,0.0445,0.0072,0.54,A1967-70,DC,Defined Contribution,15136.53,7568.27,2026-12-31,Inactive
MBR0001628,EMP001628,421867/35/7,Member1628,Surname451,Female,1977-02-11,2022-04-29,2022-09-09,Retired,Research & Analytics,Private,65.0,2042-04-29,49.0,4.0,3.83,16.0,18192.0,2469.5,1182.56,21844.06,16557.89,198694.68,0.08,0.12,1324.63,1986.95,3311.58,74383.78,79354.17,153737.95,0.0714,0.0545,0.0743,0.025,0.0322,0.0039,0.52,A1967-70,DB,Defined Benefit,38703.51,19351.76,2026-12-31,Active
MBR0001629,EMP001629,344227/23/8,Member1629,Surname396,Female,1982-02-09,2012-04-29,2012-09-09,Deferred,Finance,Public,65.0,2047-04-29,44.0,14.0,12.63,21.0,3104.0,359.69,369.17,3832.86,2748.29,32979.48,0.06,0.12,164.9,329.79,494.69,26225.62,48894.91,75120.53,0.0766,0.0456,0.0524,0.02,0.0329,0.003,0.5,PMA92,DC,Defined Contribution,7010.35,4907.25,2026-12-31,Active
MBR0001630,EMP001630,400192/42/8,Member1630,Surname356,Male,1977-10-02,1997-04-29,1997-10-20,Active,Executive,Private,65.0,2042-04-29,49.0,29.0,27.74,16.0,8955.0,1494.71,623.99,11073.7,8065.15,96781.8,0.07,0.15,564.56,1209.77,1774.33,220424.04,371216.96,591641.0,0.0936,0.0558,0.0745,0.02,0.0386,0.0064,0.51,PA(90),DB,Defined Benefit,19227.33,17304.6,2026-12-31,Active
MBR0001631,EMP001631,823446/64/6,Member1631,Surname169,Male,1985-08-27,2011-04-30,2011-10-20,Active,Corporate Affairs,Public,65.0,2050-04-29,41.0,15.0,14.92,24.0,9646.0,2364.71,810.72,12821.43,9316.91,111802.92,0.07,0.08,652.18,745.35,1397.53,94908.57,127481.31,222389.88,0.0976,0.053,0.0611,0.02,0.0306,0.0043,0.64,PA(90),Hybrid,Hybrid,32177.54,25098.48,2026-12-31,Inactive
MBR0001632,EMP001632,514945/36/5,Member1632,Surname67,Female,1977-04-18,2020-04-29,2021-03-12,Retired,Executive,Parastatal,60.0,2037-04-28,49.0,6.0,5.43,11.0,17098.0,2338.62,1764.09,21200.71,15637.62,187651.44,0.1,0.15,1563.76,2345.64,3909.4,125670.65,157658.0,283328.65,0.0913,0.0702,0.0623,0.0167,0.0298,0.0061,0.51,PA(90),DB,Defined Benefit,32982.61,9363.76,2026-12-31,Active
MBR0001633,EMP001633,143848/20/8,Member1633,Surname194,Female,1996-03-25,2025-04-29,2025-11-06,Active,Legal & Compliance,Private,60.0,2056-04-28,30.0,1.0,0.9,30.0,38016.0,8830.2,3103.44,49949.64,33360.93,400331.16,0.08,0.15,2668.87,5004.14,7673.01,37892.44,71955.19,109847.63,0.0776,0.0735,0.0516,0.0167,0.0226,0.0037,0.59,PA(90),DC,Defined Contribution,280091.3,145003.27,2026-12-31,Active
MBR0001634,EMP001634,559237/80/5,Member1634,Surname488,Female,1963-03-08,2017-04-29,2017-04-30,Active,Technology,Public,65.0,2028-04-28,63.0,9.0,8.19,2.0,137305.0,32339.18,12076.28,181720.46,132561.09,1590733.08,0.06,0.15,7953.67,19884.16,27837.83,695212.92,2191709.67,2886922.59,0.0838,0.0719,0.0724,0.02,0.042,0.0061,0.55,A1967-70,Hybrid,Hybrid,152308.66,33507.91,2026-12-31,Active
MBR0001635,EMP001635,385753/19/6,Member1635,Surname208,Female,1992-09-09,2018-04-29,2019-03-05,Active,Risk Management,Private,60.0,2052-04-28,34.0,8.0,7.82,26.0,28527.0,3353.99,2111.32,33992.31,26425.81,317109.72,0.07,0.12,1849.81,3171.1,5020.91,147705.11,247653.43,395358.54,0.0771,0.0415,0.0566,0.0167,0.0432,0.0065,0.51,PA(90),DC,Defined Contribution,76062.3,43188.17,2026-12-31,Active
MBR0001636,EMP001636,348809/63/5,Member1636,Surname309,Male,1997-04-05,2022-04-29,2023-03-26,Active,Corporate Affairs,Parastatal,65.0,2062-04-29,29.0,4.0,3.96,36.0,4043.0,494.5,224.32,4761.82,3442.92,41315.04,0.1,0.1,344.29,344.29,688.58,19426.93,18932.11,38359.04,0.0923,0.0767,0.0579,0.025,0.0479,0.0034,0.51,PA(90),DB,Defined Benefit,49242.1,49242.1,2026-12-31,Active
MBR0001637,EMP001637,662387/84/1,Member1637,Surname39,Female,1976-09-22,1999-04-30,1999-12-27,Active,Risk Management,Parastatal,60.0,2036-04-28,50.0,27.0,25.0,10.0,17840.0,2802.66,1934.26,22576.92,15817.87,189814.44,0.07,0.15,1107.25,2372.68,3479.93,373629.75,900999.53,1274629.28,0.0833,0.0652,0.0782,0.02,0.0422,0.0091,0.64,SAPS S2,Hybrid,Hybrid,29748.12,22013.61,2026-12-31,Active
MBR0001638,EMP001638,307182/72/2,Member1638,Surname24,Female,1966-03-02,2021-04-29,2021-10-05,Retired,Client Services,Parastatal,65.0,2031-04-29,60.0,5.0,4.6,5.0,5723.0,1005.05,356.56,7084.61,5455.34,65464.08,0.1,0.12,545.53,654.64,1200.17,37676.03,42855.72,80531.75,0.0831,0.0615,0.066,0.02,0.0336,0.0099,0.55,A1967-70,Hybrid,Hybrid,7352.28,1470.46,2026-12-31,Active
MBR0001639,EMP001639,185025/37/4,Member1639,Surname133,Male,2000-08-08,2022-04-29,2022-05-08,Active,Executive,Private,55.0,2055-04-29,26.0,4.0,3.74,29.0,12802.0,1399.68,894.54,15096.22,10926.68,131120.16,0.1,0.1,1092.67,1092.67,2185.34,54216.41,56865.5,111081.91,0.078,0.0454,0.0674,0.025,0.0274,0.0097,0.51,SAPS S2,DC,Defined Contribution,39598.67,32668.9,2026-12-31,Active
MBR0001640,EMP001640,171328/92/7,Member1640,Surname48,Male,1992-12-23,2025-04-29,2025-10-18,Active,Human Resources,Private,60.0,2053-04-28,33.0,1.0,0.92,27.0,3530.0,854.38,348.5,4732.88,3338.69,40064.28,0.07,0.1,233.71,333.87,567.58,3109.7,3289.11,6398.81,0.09,0.062,0.0592,0.02,0.04,0.0082,0.58,SAPS S2,Hybrid,Hybrid,16940.96,9486.94,2026-12-31,Inactive
MBR0001641,EMP001641,750180/92/7,Member1641,Surname227,Female,1968-09-11,2022-04-29,2022-06-19,Active,Client Services,Parastatal,55.0,2026-04-29,58.0,4.0,3.79,0.0,105763.0,22145.19,10707.45,138615.64,91883.98,1102607.76,0.06,0.15,5513.04,13782.6,19295.64,262784.26,792270.74,1055055.0,0.0797,0.0649,0.0672,0.0167,0.041,0.0082,0.64,PA(90),DB,Defined Benefit,91883.98,6137.85,2026-12-31,Active
MBR0001642,EMP001642,862872/10/2,Member1642,Surname496,Male,1965-05-09,1999-04-30,2000-04-17,Active,Human Resources,Private,65.0,2030-04-29,61.0,27.0,25.96,4.0,78432.0,9854.15,4507.69,92793.84,71544.48,858533.76,0.08,0.08,5723.56,5723.56,11447.12,1715639.8,2065206.62,3780846.42,0.0898,0.0434,0.0561,0.02,0.0329,0.0068,0.61,A1967-70,DB,Defined Benefit,84796.8,52574.02,2026-12-31,Active
MBR0001643,EMP001643,891011/66/8,Member1643,Surname218,Female,1983-02-14,2007-04-30,2007-07-04,Active,Research & Analytics,Public,65.0,2048-04-28,43.0,19.0,18.22,22.0,43920.0,9732.27,3540.99,57193.26,41122.27,493467.24,0.08,0.1,3289.78,4112.23,7402.01,893389.01,892068.07,1785457.08,0.0861,0.0731,0.0724,0.02,0.044,0.003,0.62,PMA92,DC,Defined Contribution,194160.72,159211.79,2026-12-31,Active
MBR0001644,EMP001644,293887/35/7,Member1644,Surname279,Female,1962-08-12,1992-04-29,1992-10-26,Retired,Corporate Affairs,Public,60.0,2026-04-29,64.0,34.0,31.01,0.0,15544.0,2691.22,1864.13,20099.35,13495.95,161951.4,0.07,0.1,944.72,1349.6,2294.32,433812.46,502707.7,936520.16,0.0818,0.0729,0.0659,0.025,0.0345,0.0021,0.59,A1967-70,DB,Defined Benefit,13495.95,11471.56,2026-12-31,Inactive
MBR0001645,EMP001645,513746/74/5,Member1645,Surname461,Female,1984-07-04,2010-04-29,2010-04-30,Deferred,Operations,Private,65.0,2049-04-28,42.0,16.0,15.63,23.0,37418.0,5949.57,2971.3,46338.87,36584.44,439013.28,0.07,0.12,2560.91,4390.13,6951.04,571356.12,807028.2,1378384.32,0.0967,0.0531,0.0779,0.02,0.0422,0.0098,0.59,A1967-70,DC,Defined Contribution,120253.44,93797.68,2026-12-31,Active
MBR0001646,EMP001646,329592/61/3,Member1646,Surname201,Male,2001-09-09,2024-04-29,2024-08-06,Active,Executive,Public,65.0,2066-04-29,25.0,2.0,1.96,40.0,4915.0,549.14,446.21,5910.35,4249.81,50997.72,0.1,0.15,424.98,637.47,1062.45,10698.13,14664.59,25362.72,0.0966,0.0595,0.0557,0.02,0.0388,0.004,0.57,PMA92,Hybrid,Hybrid,42895.13,36031.91,2026-12-31,Active
MBR0001647,EMP001647,730402/67/4,Member1647,Surname397,Male,1984-09-24,2013-04-29,2014-01-13,Active,Technology,Public,65.0,2049-04-28,42.0,13.0,11.82,23.0,13753.0,1428.44,1449.27,16630.71,12704.01,152448.12,0.05,0.15,635.2,1905.6,2540.8,102470.48,352358.69,454829.17,0.0784,0.0565,0.0699,0.025,0.0417,0.0066,0.55,SAPS S2,DB,Defined Benefit,44971.71,40474.54,2026-12-31,Active
MBR0001648,EMP001648,560751/79/8,Member1648,Surname305,Male,1974-09-12,2015-04-30,2015-08-07,Deferred,Client Services,Parastatal,55.0,2029-04-28,52.0,11.0,10.68,3.0,5561.0,1137.67,347.34,7046.01,5139.66,61675.92,0.1,0.12,513.97,616.76,1130.73,70127.36,84177.71,154305.07,0.0719,0.0571,0.0592,0.02,0.0419,0.0057,0.65,SAPS S2,DC,Defined Contribution,6071.31,1699.97,2026-12-31,Active
MBR0001649,EMP001649,268481/81/4,Member1649,Surname117,Female,1998-10-23,2018-04-29,2018-11-11,Active,Research & Analytics,Public,60.0,2058-04-29,28.0,8.0,7.34,32.0,114613.0,24058.8,6371.61,145043.41,98395.67,1180748.04,0.07,0.1,6887.7,9839.57,16727.27,536267.84,770819.77,1307087.61,0.0804,0.0453,0.0558,0.025,0.0374,0.0083,0.61,SAPS S2,Hybrid,Hybrid,406149.95,406149.95,2026-12-31,Active
MBR0001650,EMP001650,974803/85/8,Member1650,Surname251,Male,1997-11-05,2021-04-29,2022-02-10,Active,Investment,Private,55.0,2053-04-28,28.0,5.0,4.71,27.0,5798.0,930.59,545.43,7274.02,5408.52,64902.24,0.1,0.1,540.85,540.85,1081.7,37917.61,30142.36,68059.97,0.0976,0.0499,0.0652,0.025,0.0399,0.0036,0.61,PMA92,DC,Defined Contribution,20140.61,16112.49,2026-12-31,Active
MBR0001651,EMP001651,445207/25/8,Member1651,Surname212,Female,1979-03-22,2015-04-30,2015-06-20,Active,Risk Management,Private,60.0,2039-04-29,47.0,11.0,10.33,13.0,9457.0,2362.86,554.26,12374.12,8710.57,104526.84,0.1,0.15,871.06,1306.59,2177.65,93359.6,193718.7,287078.3,0.0772,0.0699,0.0607,0.02,0.0489,0.0063,0.62,PMA92,DB,Defined Benefit,20965.63,10063.5,2026-12-31,Active
MBR0001652,EMP001652,916684/15/5,Member1652,Surname291,Female,1994-04-30,2017-04-29,2017-05-26,Deferred,Actuarial,Public,65.0,2059-04-29,32.0,9.0,8.55,33.0,11527.0,1931.49,808.03,14266.52,11144.32,133731.84,0.06,0.08,668.66,891.55,1560.21,60790.02,92834.95,153624.97,0.0734,0.041,0.0588,0.025,0.0231,0.0092,0.61,A1967-70,Hybrid,Hybrid,41968.91,44067.36,2026-12-31,Active
MBR0001653,EMP001653,790230/60/3,Member1653,Surname398,Male,1990-01-13,2013-04-29,2013-06-03,Retired,Finance,Public,65.0,2055-04-29,36.0,13.0,12.09,29.0,5292.0,1057.25,575.71,6924.96,4987.71,59852.52,0.06,0.12,299.26,598.53,897.79,54950.75,80709.16,135659.91,0.0776,0.0612,0.0722,0.0167,0.0375,0.0084,0.5,A1967-70,DB,Defined Benefit,27926.8,19587.86,2026-12-31,Active
MBR0001654,EMP001654,804928/86/2,Member1654,Surname368,Male,1970-02-08,2001-04-29,2001-12-28,Active,Technology,Private,65.0,2035-04-29,56.0,25.0,23.81,9.0,10734.0,1711.08,1038.43,13483.51,10659.81,127917.72,0.07,0.12,746.19,1279.18,2025.37,194996.9,395173.72,590170.62,0.0919,0.0705,0.0792,0.025,0.0209,0.0098,0.66,PA(90),Hybrid,Hybrid,19680.2,16728.17,2026-12-31,Active
MBR0001655,EMP001655,372463/74/6,Member1655,Surname36,Male,1969-09-16,1995-04-30,1995-05-20,Active,Corporate Affairs,Private,65.0,2034-04-29,57.0,31.0,30.95,8.0,14753.0,2834.04,1521.24,19108.28,14515.98,174191.76,0.07,0.1,1016.12,1451.6,2467.72,314010.26,616461.39,930471.65,0.0956,0.0541,0.0562,0.02,0.0363,0.0069,0.51,SAPS S2,DB,Defined Benefit,22125.9,17258.2,2026-12-31,Active
MBR0001656,EMP001656,835884/75/3,Member1656,Surname127,Male,1966-06-08,1995-04-30,1996-04-08,Deferred,Finance,Parastatal,65.0,2031-04-29,60.0,31.0,28.92,5.0,6399.0,1306.51,607.22,8312.73,6289.87,75478.44,0.07,0.1,440.29,628.99,1069.28,179034.38,257701.29,436735.67,0.0854,0.0438,0.0624,0.025,0.0301,0.0031,0.56,PMA92,Hybrid,Hybrid,7793.42,7014.08,2026-12-31,Active
MBR0001657,EMP001657,437003/91/1,Member1657,Surname22,Male,1968-07-11,2019-04-30,2020-01-10,Active,Executive,Private,65.0,2033-04-28,58.0,7.0,6.62,7.0,17553.0,3188.54,916.69,21658.23,15813.72,189764.64,0.06,0.15,948.82,2372.06,3320.88,64431.87,215196.9,279628.77,0.0927,0.0533,0.0577,0.0167,0.0279,0.0076,0.56,PMA92,DC,Defined Contribution,22745.66,5317.94,2026-12-31,Active
MBR0001658,EMP001658,663065/15/1,Member1658,Surname150,Male,1961-12-03,2017-04-29,2017-11-05,Active,Investment,Parastatal,55.0,2026-04-29,64.0,9.0,8.43,0.0,17360.0,4285.65,1142.64,22788.29,16954.33,203451.96,0.08,0.1,1356.35,1695.43,3051.78,148835.89,154708.74,303544.63,0.074,0.0569,0.0775,0.02,0.0489,0.0035,0.52,PMA92,DC,Defined Contribution,16954.33,3051.78,2026-12-31,Active
MBR0001659,EMP001659,272319/77/1,Member1659,Surname100,Male,1975-04-23,1996-04-29,1996-07-09,Deferred,Investment,Public,60.0,2035-04-29,51.0,30.0,29.12,9.0,20283.0,4379.42,1468.85,26131.27,18987.82,227853.84,0.07,0.08,1329.15,1519.03,2848.18,495679.39,595328.02,1091007.41,0.08,0.0497,0.0579,0.02,0.0489,0.0034,0.59,PMA92,DB,Defined Benefit,29380.68,22916.93,2026-12-31,Active
MBR0001660,EMP001660,790124/80/8,Member1660,Surname53,Female,1986-12-14,2024-04-29,2025-03-18,Retired,Investment,Parastatal,65.0,2052-04-28,39.0,2.0,1.9,26.0,35339.0,8221.77,3527.77,47088.54,30360.21,364322.52,0.06,0.12,1821.61,3643.23,5464.84,35318.44,88064.94,123383.38,0.0883,0.0728,0.0742,0.0167,0.0395,0.0047,0.56,PA(90),Hybrid,Hybrid,188709.02,88240.34,2026-12-31,Active
MBR0001661,EMP001661,680330/27/6,Member1661,Surname365,Female,1994-08-02,2024-04-29,2024-10-04,Retired,Finance,Public,65.0,2059-04-29,32.0,2.0,1.81,33.0,5155.0,695.3,386.32,6236.62,4760.43,57125.16,0.07,0.08,333.23,380.83,714.06,7518.85,7455.33,14974.18,0.0775,0.0434,0.055,0.02,0.0301,0.0052,0.52,SAPS S2,DB,Defined Benefit,19342.99,13540.09,2026-12-31,Active
MBR0001662,EMP001662,760466/92/2,Member1662,Surname338,Male,1994-01-11,2024-04-29,2024-11-30,Deferred,Finance,Public,65.0,2059-04-29,32.0,2.0,1.84,33.0,29512.0,4958.07,2781.92,37251.99,26915.5,322986.0,0.08,0.12,2153.24,3229.86,5383.1,47533.32,89351.27,136884.59,0.092,0.0427,0.0511,0.02,0.0213,0.0063,0.58,PA(90),Hybrid,Hybrid,106969.95,74878.97,2026-12-31,Inactive
MBR0001663,EMP001663,280640/93/3,Member1663,Surname291,Female,1985-12-06,2014-04-29,2015-01-30,Active,Technology,Private,65.0,2051-04-29,40.0,12.0,11.29,25.0,14960.0,3378.65,993.71,19332.36,14769.69,177236.28,0.07,0.1,1033.88,1476.97,2510.85,131669.92,193632.59,325302.51,0.0875,0.0461,0.0501,0.02,0.0495,0.0049,0.66,PMA92,DC,Defined Contribution,45572.35,33723.54,2026-12-31,Inactive
MBR0001664,EMP001664,682301/50/7,Member1664,Surname123,Female,1988-04-20,2015-04-30,2016-02-23,Retired,Risk Management,Private,60.0,2048-04-28,38.0,11.0,10.16,22.0,4034.0,485.97,441.92,4961.89,3429.66,41155.92,0.07,0.1,240.08,342.97,583.05,30266.7,51497.16,81763.86,0.0946,0.0665,0.0707,0.025,0.048,0.0081,0.58,PMA92,DB,Defined Benefit,14138.07,11663.91,2026-12-31,Active
MBR0001665,EMP001665,825549/68/2,Member1665,Surname476,Female,1968-11-19,2019-04-30,2020-04-02,Active,Investment,Private,65.0,2034-04-29,57.0,7.0,6.77,8.0,3604.0,503.77,322.42,4430.19,3557.08,42684.96,0.1,0.1,355.71,355.71,711.42,28280.98,27612.9,55893.88,0.0859,0.0724,0.0735,0.025,0.025,0.0046,0.51,PA(90),DC,Defined Contribution,6222.26,2333.35,2026-12-31,Active
MBR0001666,EMP001666,952488/20/3,Member1666,Surname163,Male,1968-02-04,2009-04-29,2009-07-06,Active,Technology,Private,60.0,2028-04-28,58.0,17.0,16.03,2.0,7200.0,756.76,674.42,8631.18,6689.0,80268.0,0.05,0.12,334.45,802.68,1137.13,66149.94,166878.98,233028.92,0.0901,0.0421,0.0552,0.02,0.0455,0.0068,0.66,A1967-70,DC,Defined Contribution,7264.07,2760.35,2026-12-31,Active
MBR0001667,EMP001667,445816/33/7,Member1667,Surname187,Male,1978-07-06,2004-04-29,2004-05-28,Active,Actuarial,Public,60.0,2038-04-29,48.0,22.0,20.0,12.0,16441.0,1721.83,1687.73,19850.56,14603.33,175239.96,0.1,0.12,1460.33,1752.4,3212.73,355264.69,413727.05,768991.74,0.0998,0.0728,0.0778,0.0167,0.0425,0.0062,0.63,PA(90),DC,Defined Contribution,33937.28,19269.59,2026-12-31,Active
MBR0001668,EMP001668,265668/95/4,Member1668,Surname99,Female,2000-06-23,2020-04-29,2021-04-11,Active,Actuarial,Public,65.0,2065-04-28,26.0,6.0,5.65,39.0,17383.0,2230.33,1096.98,20710.31,17260.85,207130.2,0.1,0.12,1726.09,2071.3,3797.39,108726.44,139604.49,248330.93,0.0764,0.0643,0.062,0.02,0.0361,0.004,0.57,SAPS S2,Hybrid,Hybrid,196137.49,176523.74,2026-12-31,Active
MBR0001669,EMP001669,672637/23/1,Member1669,Surname279,Male,1992-01-17,2013-04-29,2013-08-30,Active,Executive,Public,65.0,2057-04-28,34.0,13.0,11.72,31.0,16048.0,3582.21,1032.25,20662.46,14967.45,179609.4,0.1,0.1,1496.75,1496.75,2993.5,198456.41,218994.5,417450.91,0.099,0.0463,0.0536,0.025,0.0328,0.0023,0.6,PMA92,Hybrid,Hybrid,60882.26,66970.49,2026-12-31,Active
MBR0001670,EMP001670,172651/92/5,Member1670,Surname224,Male,2002-04-25,2022-04-29,2023-04-08,Active,Executive,Parastatal,60.0,2062-04-29,24.0,4.0,3.84,36.0,7817.0,1458.71,845.19,10120.9,7475.97,89711.64,0.08,0.1,598.08,747.6,1345.68,33510.24,32090.26,65600.5,0.0893,0.0754,0.0608,0.02,0.0243,0.0025,0.5,PA(90),Hybrid,Hybrid,102373.77,81899.02,2026-12-31,Active
MBR0001671,EMP001671,708667/41/6,Member1671,Surname17,Male,1995-09-26,2016-04-29,2016-07-04,Retired,Client Services,Parastatal,60.0,2055-04-29,31.0,10.0,9.46,29.0,9191.0,2006.95,1019.39,12217.34,8767.94,105215.28,0.06,0.08,526.08,701.44,1227.52,54490.9,93272.73,147763.63,0.0789,0.0535,0.0553,0.02,0.0234,0.0063,0.61,PMA92,DC,Defined Contribution,39746.53,31002.29,2026-12-31,Active
MBR0001672,EMP001672,136115/43/6,Member1672,Surname311,Male,1972-03-19,1997-04-29,1997-09-26,Active,Research & Analytics,Public,60.0,2032-04-28,54.0,29.0,27.18,6.0,19931.0,3357.49,1128.23,24416.72,18960.78,227529.36,0.06,0.12,1137.65,2275.29,3412.94,327352.07,727455.17,1054807.24,0.0924,0.0558,0.051,0.02,0.0366,0.0079,0.61,SAPS S2,Hybrid,Hybrid,26263.11,18384.18,2026-12-31,Active
MBR0001673,EMP001673,540549/21/2,Member1673,Surname427,Male,2000-04-14,2024-04-29,2024-12-25,Active,Corporate Affairs,Public,65.0,2065-04-28,26.0,2.0,1.99,39.0,30651.0,3739.8,3427.91,37818.71,28198.3,338379.6,0.08,0.1,2255.86,2819.83,5075.69,51091.78,80318.55,131410.33,0.087,0.0441,0.0787,0.02,0.0315,0.0032,0.59,PA(90),Hybrid,Hybrid,151762.57,124445.31,2026-12-31,Active
MBR0001674,EMP001674,633052/17/6,Member1674,Surname98,Male,1981-03-16,2015-04-30,2015-06-19,Active,Investment,Parastatal,65.0,2046-04-29,45.0,11.0,9.97,20.0,12335.0,2802.73,1027.76,16165.49,12311.1,147733.2,0.05,0.1,615.56,1231.11,1846.67,81853.48,138835.49,220688.97,0.0807,0.0608,0.0578,0.0167,0.0486,0.0033,0.5,PMA92,DC,Defined Contribution,40083.63,20751.3,2026-12-31,Inactive
MBR0001675,EMP001675,593888/18/4,Member1675,Surname337,Female,1989-07-22,2020-04-29,2021-03-15,Active,Corporate Affairs,Parastatal,65.0,2054-04-29,37.0,6.0,5.78,28.0,15106.0,3706.04,1247.16,20059.2,14672.22,176066.64,0.06,0.12,880.33,1760.67,2641.0,75795.95,101920.55,177716.5,0.0777,0.0714,0.072,0.02,0.0262,0.0037,0.61,SAPS S2,Hybrid,Hybrid,101190.98,68809.87,2026-12-31,Active
